Symptom,Duration,Interpretation,Risk_Level,Clinical_Category,Emergency_Flag
Itching,Chronic (>3 months),Underlying disease progression,Low,General,No
Weight Loss,< 1 day,Acute condition likely,Medium,Respiratory,Yes
Weight Loss,< 1 day,Possible infection,High,Cardiac,No
Weight Loss,< 1 day,Monitor symptoms,Critical,Neurological,Yes
Weight Loss,< 1 day,Requires clinical evaluation,Low,GI,No
Weight Loss,< 1 day,Chronic condition suspected,Medium,General,Yes
Weight Loss,< 1 day,Emergency evaluation needed,High,Respiratory,No
Weight Loss,< 1 day,Lifestyle-related issue possible,Critical,Cardiac,Yes
Weight Loss,< 1 day,Underlying disease progression,Low,Neurological,No
Weight Loss,1-3 days,Acute condition likely,Medium,GI,Yes
Weight Loss,1-3 days,Possible infection,High,General,No
Weight Loss,1-3 days,Monitor symptoms,Critical,Respiratory,Yes
Weight Loss,1-3 days,Requires clinical evaluation,Low,Cardiac,No
Weight Loss,1-3 days,Chronic condition suspected,Medium,Neurological,Yes
Weight Loss,1-3 days,Emergency evaluation needed,High,GI,No
Weight Loss,1-3 days,Lifestyle-related issue possible,Critical,General,Yes
Weight Loss,1-3 days,Underlying disease progression,Low,Respiratory,No
Weight Loss,3-7 days,Acute condition likely,Medium,Cardiac,Yes
Weight Loss,3-7 days,Possible infection,High,Neurological,No
Weight Loss,3-7 days,Monitor symptoms,Critical,GI,Yes
Weight Loss,3-7 days,Requires clinical evaluation,Low,General,No
Weight Loss,3-7 days,Chronic condition suspected,Medium,Respiratory,Yes
Weight Loss,3-7 days,Emergency evaluation needed,High,Cardiac,No
Weight Loss,3-7 days,Lifestyle-related issue possible,Critical,Neurological,Yes
Weight Loss,3-7 days,Underlying disease progression,Low,GI,No
Weight Loss,1-2 weeks,Acute condition likely,Medium,General,Yes
Weight Loss,1-2 weeks,Possible infection,High,Respiratory,No
Weight Loss,1-2 weeks,Monitor symptoms,Critical,Cardiac,Yes
Weight Loss,1-2 weeks,Requires clinical evaluation,Low,Neurological,No
Weight Loss,1-2 weeks,Chronic condition suspected,Medium,GI,Yes
Weight Loss,1-2 weeks,Emergency evaluation needed,High,General,No
Weight Loss,1-2 weeks,Lifestyle-related issue possible,Critical,Respiratory,Yes
Weight Loss,1-2 weeks,Underlying disease progression,Low,Cardiac,No
Weight Loss,2-4 weeks,Acute condition likely,Medium,Neurological,Yes
Weight Loss,2-4 weeks,Possible infection,High,GI,No
Weight Loss,2-4 weeks,Monitor symptoms,Critical,General,Yes
Weight Loss,2-4 weeks,Requires clinical evaluation,Low,Respiratory,No
Weight Loss,2-4 weeks,Chronic condition suspected,Medium,Cardiac,Yes
Weight Loss,2-4 weeks,Emergency evaluation needed,High,Neurological,No
Weight Loss,2-4 weeks,Lifestyle-related issue possible,Critical,GI,Yes
Weight Loss,2-4 weeks,Underlying disease progression,Low,General,No
Weight Loss,1-3 months,Acute condition likely,Medium,Respiratory,Yes
Weight Loss,1-3 months,Possible infection,High,Cardiac,No
Weight Loss,1-3 months,Monitor symptoms,Critical,Neurological,Yes
Weight Loss,1-3 months,Requires clinical evaluation,Low,GI,No
Weight Loss,1-3 months,Chronic condition suspected,Medium,General,Yes
Weight Loss,1-3 months,Emergency evaluation needed,High,Respiratory,No
Weight Loss,1-3 months,Lifestyle-related issue possible,Critical,Cardiac,Yes
Weight Loss,1-3 months,Underlying disease progression,Low,Neurological,No
Weight Loss,Chronic (>3 months),Acute condition likely,Medium,GI,Yes
Weight Loss,Chronic (>3 months),Possible infection,High,General,No
Weight Loss,Chronic (>3 months),Monitor symptoms,Critical,Respiratory,Yes
Weight Loss,Chronic (>3 months),Requires clinical evaluation,Low,Cardiac,No
Weight Loss,Chronic (>3 months),Chronic condition suspected,Medium,Neurological,Yes
Weight Loss,Chronic (>3 months),Emergency evaluation needed,High,GI,No
Weight Loss,Chronic (>3 months),Lifestyle-related issue possible,Critical,General,Yes
Weight Loss,Chronic (>3 months),Underlying disease progression,Low,Respiratory,No
Weight Gain,< 1 day,Acute condition likely,Medium,Cardiac,Yes
Weight Gain,< 1 day,Possible infection,High,Neurological,No
Weight Gain,< 1 day,Monitor symptoms,Critical,GI,Yes
Weight Gain,< 1 day,Requires clinical evaluation,Low,General,No
Weight Gain,< 1 day,Chronic condition suspected,Medium,Respiratory,Yes
Weight Gain,< 1 day,Emergency evaluation needed,High,Cardiac,No
Weight Gain,< 1 day,Lifestyle-related issue possible,Critical,Neurological,Yes
Weight Gain,< 1 day,Underlying disease progression,Low,GI,No
Weight Gain,1-3 days,Acute condition likely,Medium,General,Yes
Weight Gain,1-3 days,Possible infection,High,Respiratory,No
Weight Gain,1-3 days,Monitor symptoms,Critical,Cardiac,Yes
Weight Gain,1-3 days,Requires clinical evaluation,Low,Neurological,No
Weight Gain,1-3 days,Chronic condition suspected,Medium,GI,Yes
Weight Gain,1-3 days,Emergency evaluation needed,High,General,No
Weight Gain,1-3 days,Lifestyle-related issue possible,Critical,Respiratory,Yes
Weight Gain,1-3 days,Underlying disease progression,Low,Cardiac,No
Weight Gain,3-7 days,Acute condition likely,Medium,Neurological,Yes
Weight Gain,3-7 days,Possible infection,High,GI,No
Weight Gain,3-7 days,Monitor symptoms,Critical,General,Yes
Weight Gain,3-7 days,Requires clinical evaluation,Low,Respiratory,No
Weight Gain,3-7 days,Chronic condition suspected,Medium,Cardiac,Yes
Weight Gain,3-7 days,Emergency evaluation needed,High,Neurological,No
Weight Gain,3-7 days,Lifestyle-related issue possible,Critical,GI,Yes
Weight Gain,3-7 days,Underlying disease progression,Low,General,No
Weight Gain,1-2 weeks,Acute condition likely,Medium,Respiratory,Yes
Weight Gain,1-2 weeks,Possible infection,High,Cardiac,No
Weight Gain,1-2 weeks,Monitor symptoms,Critical,Neurological,Yes
Weight Gain,1-2 weeks,Requires clinical evaluation,Low,GI,No
Weight Gain,1-2 weeks,Chronic condition suspected,Medium,General,Yes
Weight Gain,1-2 weeks,Emergency evaluation needed,High,Respiratory,No
Weight Gain,1-2 weeks,Lifestyle-related issue possible,Critical,Cardiac,Yes
Weight Gain,1-2 weeks,Underlying disease progression,Low,Neurological,No
Weight Gain,2-4 weeks,Acute condition likely,Medium,GI,Yes
Weight Gain,2-4 weeks,Possible infection,High,General,No
Weight Gain,2-4 weeks,Monitor symptoms,Critical,Respiratory,Yes
Weight Gain,2-4 weeks,Requires clinical evaluation,Low,Cardiac,No
Weight Gain,2-4 weeks,Chronic condition suspected,Medium,Neurological,Yes
Weight Gain,2-4 weeks,Emergency evaluation needed,High,GI,No
Weight Gain,2-4 weeks,Lifestyle-related issue possible,Critical,General,Yes
Weight Gain,2-4 weeks,Underlying disease progression,Low,Respiratory,No
Weight Gain,1-3 months,Acute condition likely,Medium,Cardiac,Yes
Weight Gain,1-3 months,Possible infection,High,Neurological,No
Weight Gain,1-3 months,Monitor symptoms,Critical,GI,Yes
Weight Gain,1-3 months,Requires clinical evaluation,Low,General,No
Weight Gain,1-3 months,Chronic condition suspected,Medium,Respiratory,Yes
Weight Gain,1-3 months,Emergency evaluation needed,High,Cardiac,No
Weight Gain,1-3 months,Lifestyle-related issue possible,Critical,Neurological,Yes
Weight Gain,1-3 months,Underlying disease progression,Low,GI,No
Weight Gain,Chronic (>3 months),Acute condition likely,Medium,General,Yes
Weight Gain,Chronic (>3 months),Possible infection,High,Respiratory,No
Weight Gain,Chronic (>3 months),Monitor symptoms,Critical,Cardiac,Yes
Weight Gain,Chronic (>3 months),Requires clinical evaluation,Low,Neurological,No
Weight Gain,Chronic (>3 months),Chronic condition suspected,Medium,GI,Yes
Weight Gain,Chronic (>3 months),Emergency evaluation needed,High,General,No
Weight Gain,Chronic (>3 months),Lifestyle-related issue possible,Critical,Respiratory,Yes
Weight Gain,Chronic (>3 months),Underlying disease progression,Low,Cardiac,No
Frequent Urination,< 1 day,Acute condition likely,Medium,Neurological,Yes
Frequent Urination,< 1 day,Possible infection,High,GI,No
Frequent Urination,< 1 day,Monitor symptoms,Critical,General,Yes
Frequent Urination,< 1 day,Requires clinical evaluation,Low,Respiratory,No
Frequent Urination,< 1 day,Chronic condition suspected,Medium,Cardiac,Yes
Frequent Urination,< 1 day,Emergency evaluation needed,High,Neurological,No
Frequent Urination,< 1 day,Lifestyle-related issue possible,Critical,GI,Yes
Frequent Urination,< 1 day,Underlying disease progression,Low,General,No
Frequent Urination,1-3 days,Acute condition likely,Medium,Respiratory,Yes
Frequent Urination,1-3 days,Possible infection,High,Cardiac,No
Frequent Urination,1-3 days,Monitor symptoms,Critical,Neurological,Yes
Frequent Urination,1-3 days,Requires clinical evaluation,Low,GI,No
Frequent Urination,1-3 days,Chronic condition suspected,Medium,General,Yes
Frequent Urination,1-3 days,Emergency evaluation needed,High,Respiratory,No
Frequent Urination,1-3 days,Lifestyle-related issue possible,Critical,Cardiac,Yes
Frequent Urination,1-3 days,Underlying disease progression,Low,Neurological,No
Frequent Urination,3-7 days,Acute condition likely,Medium,GI,Yes
Frequent Urination,3-7 days,Possible infection,High,General,No
Frequent Urination,3-7 days,Monitor symptoms,Critical,Respiratory,Yes
Frequent Urination,3-7 days,Requires clinical evaluation,Low,Cardiac,No
Frequent Urination,3-7 days,Chronic condition suspected,Medium,Neurological,Yes
Frequent Urination,3-7 days,Emergency evaluation needed,High,GI,No
Frequent Urination,3-7 days,Lifestyle-related issue possible,Critical,General,Yes
Frequent Urination,3-7 days,Underlying disease progression,Low,Respiratory,No
Frequent Urination,1-2 weeks,Acute condition likely,Medium,Cardiac,Yes
Frequent Urination,1-2 weeks,Possible infection,High,Neurological,No
Frequent Urination,1-2 weeks,Monitor symptoms,Critical,GI,Yes
Frequent Urination,1-2 weeks,Requires clinical evaluation,Low,General,No
Frequent Urination,1-2 weeks,Chronic condition suspected,Medium,Respiratory,Yes
Frequent Urination,1-2 weeks,Emergency evaluation needed,High,Cardiac,No
Frequent Urination,1-2 weeks,Lifestyle-related issue possible,Critical,Neurological,Yes
Frequent Urination,1-2 weeks,Underlying disease progression,Low,GI,No
Frequent Urination,2-4 weeks,Acute condition likely,Medium,General,Yes
Frequent Urination,2-4 weeks,Possible infection,High,Respiratory,No
Frequent Urination,2-4 weeks,Monitor symptoms,Critical,Cardiac,Yes
Frequent Urination,2-4 weeks,Requires clinical evaluation,Low,Neurological,No
Frequent Urination,2-4 weeks,Chronic condition suspected,Medium,GI,Yes
Frequent Urination,2-4 weeks,Emergency evaluation needed,High,General,No
Frequent Urination,2-4 weeks,Lifestyle-related issue possible,Critical,Respiratory,Yes
Frequent Urination,2-4 weeks,Underlying disease progression,Low,Cardiac,No
Frequent Urination,1-3 months,Acute condition likely,Medium,Neurological,Yes
Frequent Urination,1-3 months,Possible infection,High,GI,No
Frequent Urination,1-3 months,Monitor symptoms,Critical,General,Yes
Frequent Urination,1-3 months,Requires clinical evaluation,Low,Respiratory,No
Frequent Urination,1-3 months,Chronic condition suspected,Medium,Cardiac,Yes
Frequent Urination,1-3 months,Emergency evaluation needed,High,Neurological,No
Frequent Urination,1-3 months,Lifestyle-related issue possible,Critical,GI,Yes
Frequent Urination,1-3 months,Underlying disease progression,Low,General,No
Frequent Urination,Chronic (>3 months),Acute condition likely,Medium,Respiratory,Yes
Frequent Urination,Chronic (>3 months),Possible infection,High,Cardiac,No
Frequent Urination,Chronic (>3 months),Monitor symptoms,Critical,Neurological,Yes
Frequent Urination,Chronic (>3 months),Requires clinical evaluation,Low,GI,No
Frequent Urination,Chronic (>3 months),Chronic condition suspected,Medium,General,Yes
Frequent Urination,Chronic (>3 months),Emergency evaluation needed,High,Respiratory,No
Frequent Urination,Chronic (>3 months),Lifestyle-related issue possible,Critical,Cardiac,Yes
Frequent Urination,Chronic (>3 months),Underlying disease progression,Low,Neurological,No
Blurred Vision,< 1 day,Acute condition likely,Medium,GI,Yes
Blurred Vision,< 1 day,Possible infection,High,General,No
Blurred Vision,< 1 day,Monitor symptoms,Critical,Respiratory,Yes
Blurred Vision,< 1 day,Requires clinical evaluation,Low,Cardiac,No
Blurred Vision,< 1 day,Chronic condition suspected,Medium,Neurological,Yes
Blurred Vision,< 1 day,Emergency evaluation needed,High,GI,No
Blurred Vision,< 1 day,Lifestyle-related issue possible,Critical,General,Yes
Blurred Vision,< 1 day,Underlying disease progression,Low,Respiratory,No
Blurred Vision,1-3 days,Acute condition likely,Medium,Cardiac,Yes
Blurred Vision,1-3 days,Possible infection,High,Neurological,No
Blurred Vision,1-3 days,Monitor symptoms,Critical,GI,Yes
Blurred Vision,1-3 days,Requires clinical evaluation,Low,General,No
Blurred Vision,1-3 days,Chronic condition suspected,Medium,Respiratory,Yes
Blurred Vision,1-3 days,Emergency evaluation needed,High,Cardiac,No
Blurred Vision,1-3 days,Lifestyle-related issue possible,Critical,Neurological,Yes
Blurred Vision,1-3 days,Underlying disease progression,Low,GI,No
Blurred Vision,3-7 days,Acute condition likely,Medium,General,Yes
Blurred Vision,3-7 days,Possible infection,High,Respiratory,No
Blurred Vision,3-7 days,Monitor symptoms,Critical,Cardiac,Yes
Blurred Vision,3-7 days,Requires clinical evaluation,Low,Neurological,No
Blurred Vision,3-7 days,Chronic condition suspected,Medium,GI,Yes
Blurred Vision,3-7 days,Emergency evaluation needed,High,General,No
Blurred Vision,3-7 days,Lifestyle-related issue possible,Critical,Respiratory,Yes
Blurred Vision,3-7 days,Underlying disease progression,Low,Cardiac,No
Blurred Vision,1-2 weeks,Acute condition likely,Medium,Neurological,Yes
Blurred Vision,1-2 weeks,Possible infection,High,GI,No
Blurred Vision,1-2 weeks,Monitor symptoms,Critical,General,Yes
Blurred Vision,1-2 weeks,Requires clinical evaluation,Low,Respiratory,No
Blurred Vision,1-2 weeks,Chronic condition suspected,Medium,Cardiac,Yes
Blurred Vision,1-2 weeks,Emergency evaluation needed,High,Neurological,No
Blurred Vision,1-2 weeks,Lifestyle-related issue possible,Critical,GI,Yes
Blurred Vision,1-2 weeks,Underlying disease progression,Low,General,No
Blurred Vision,2-4 weeks,Acute condition likely,Medium,Respiratory,Yes
Blurred Vision,2-4 weeks,Possible infection,High,Cardiac,No
Blurred Vision,2-4 weeks,Monitor symptoms,Critical,Neurological,Yes
Blurred Vision,2-4 weeks,Requires clinical evaluation,Low,GI,No
Blurred Vision,2-4 weeks,Chronic condition suspected,Medium,General,Yes
Blurred Vision,2-4 weeks,Emergency evaluation needed,High,Respiratory,No
Blurred Vision,2-4 weeks,Lifestyle-related issue possible,Critical,Cardiac,Yes
Blurred Vision,2-4 weeks,Underlying disease progression,Low,Neurological,No
Blurred Vision,1-3 months,Acute condition likely,Medium,GI,Yes
Blurred Vision,1-3 months,Possible infection,High,General,No
Blurred Vision,1-3 months,Monitor symptoms,Critical,Respiratory,Yes
Blurred Vision,1-3 months,Requires clinical evaluation,Low,Cardiac,No
Blurred Vision,1-3 months,Chronic condition suspected,Medium,Neurological,Yes
Blurred Vision,1-3 months,Emergency evaluation needed,High,GI,No
Blurred Vision,1-3 months,Lifestyle-related issue possible,Critical,General,Yes
Blurred Vision,1-3 months,Underlying disease progression,Low,Respiratory,No
Blurred Vision,Chronic (>3 months),Acute condition likely,Medium,Cardiac,Yes
Blurred Vision,Chronic (>3 months),Possible infection,High,Neurological,No
Blurred Vision,Chronic (>3 months),Monitor symptoms,Critical,GI,Yes
Blurred Vision,Chronic (>3 months),Requires clinical evaluation,Low,General,No
Blurred Vision,Chronic (>3 months),Chronic condition suspected,Medium,Respiratory,Yes
Blurred Vision,Chronic (>3 months),Emergency evaluation needed,High,Cardiac,No
Blurred Vision,Chronic (>3 months),Lifestyle-related issue possible,Critical,Neurological,Yes
Blurred Vision,Chronic (>3 months),Underlying disease progression,Low,GI,No
Seizure,< 1 day,Acute condition likely,Medium,General,Yes
Seizure,< 1 day,Possible infection,High,Respiratory,No
Seizure,< 1 day,Monitor symptoms,Critical,Cardiac,Yes
Seizure,< 1 day,Requires clinical evaluation,Low,Neurological,No
Seizure,< 1 day,Chronic condition suspected,Medium,GI,Yes
Seizure,< 1 day,Emergency evaluation needed,High,General,No
Seizure,< 1 day,Lifestyle-related issue possible,Critical,Respiratory,Yes
Seizure,< 1 day,Underlying disease progression,Low,Cardiac,No
Seizure,1-3 days,Acute condition likely,Medium,Neurological,Yes
Seizure,1-3 days,Possible infection,High,GI,No
Seizure,1-3 days,Monitor symptoms,Critical,General,Yes
Seizure,1-3 days,Requires clinical evaluation,Low,Respiratory,No
Seizure,1-3 days,Chronic condition suspected,Medium,Cardiac,Yes
Seizure,1-3 days,Emergency evaluation needed,High,Neurological,No
Seizure,1-3 days,Lifestyle-related issue possible,Critical,GI,Yes
Seizure,1-3 days,Underlying disease progression,Low,General,No
Seizure,3-7 days,Acute condition likely,Medium,Respiratory,Yes
Seizure,3-7 days,Possible infection,High,Cardiac,No
Seizure,3-7 days,Monitor symptoms,Critical,Neurological,Yes
Seizure,3-7 days,Requires clinical evaluation,Low,GI,No
Seizure,3-7 days,Chronic condition suspected,Medium,General,Yes
Seizure,3-7 days,Emergency evaluation needed,High,Respiratory,No
Seizure,3-7 days,Lifestyle-related issue possible,Critical,Cardiac,Yes
Seizure,3-7 days,Underlying disease progression,Low,Neurological,No
Seizure,1-2 weeks,Acute condition likely,Medium,GI,Yes
Seizure,1-2 weeks,Possible infection,High,General,No
Seizure,1-2 weeks,Monitor symptoms,Critical,Respiratory,Yes
Seizure,1-2 weeks,Requires clinical evaluation,Low,Cardiac,No
Seizure,1-2 weeks,Chronic condition suspected,Medium,Neurological,Yes
Seizure,1-2 weeks,Emergency evaluation needed,High,GI,No
Seizure,1-2 weeks,Lifestyle-related issue possible,Critical,General,Yes
Seizure,1-2 weeks,Underlying disease progression,Low,Respiratory,No
Seizure,2-4 weeks,Acute condition likely,Medium,Cardiac,Yes
Seizure,2-4 weeks,Possible infection,High,Neurological,No
Seizure,2-4 weeks,Monitor symptoms,Critical,GI,Yes
Seizure,2-4 weeks,Requires clinical evaluation,Low,General,No
Seizure,2-4 weeks,Chronic condition suspected,Medium,Respiratory,Yes
Seizure,2-4 weeks,Emergency evaluation needed,High,Cardiac,No
Seizure,2-4 weeks,Lifestyle-related issue possible,Critical,Neurological,Yes
Seizure,2-4 weeks,Underlying disease progression,Low,GI,No
Seizure,1-3 months,Acute condition likely,Medium,General,Yes
Seizure,1-3 months,Possible infection,High,Respiratory,No
Seizure,1-3 months,Monitor symptoms,Critical,Cardiac,Yes
Seizure,1-3 months,Requires clinical evaluation,Low,Neurological,No
Seizure,1-3 months,Chronic condition suspected,Medium,GI,Yes
Seizure,1-3 months,Emergency evaluation needed,High,General,No
Seizure,1-3 months,Lifestyle-related issue possible,Critical,Respiratory,Yes
Seizure,1-3 months,Underlying disease progression,Low,Cardiac,No
Seizure,Chronic (>3 months),Acute condition likely,Medium,Neurological,Yes
Seizure,Chronic (>3 months),Possible infection,High,GI,No
Seizure,Chronic (>3 months),Monitor symptoms,Critical,General,Yes
Seizure,Chronic (>3 months),Requires clinical evaluation,Low,Respiratory,No
Seizure,Chronic (>3 months),Chronic condition suspected,Medium,Cardiac,Yes
Seizure,Chronic (>3 months),Emergency evaluation needed,High,Neurological,No
Seizure,Chronic (>3 months),Lifestyle-related issue possible,Critical,GI,Yes
Seizure,Chronic (>3 months),Underlying disease progression,Low,General,No
Depression,< 1 day,Acute condition likely,Medium,Respiratory,Yes
Depression,< 1 day,Possible infection,High,Cardiac,No
Depression,< 1 day,Monitor symptoms,Critical,Neurological,Yes
Depression,< 1 day,Requires clinical evaluation,Low,GI,No
Depression,< 1 day,Chronic condition suspected,Medium,General,Yes
Depression,< 1 day,Emergency evaluation needed,High,Respiratory,No
Depression,< 1 day,Lifestyle-related issue possible,Critical,Cardiac,Yes
Depression,< 1 day,Underlying disease progression,Low,Neurological,No
Depression,1-3 days,Acute condition likely,Medium,GI,Yes
Depression,1-3 days,Possible infection,High,General,No
Depression,1-3 days,Monitor symptoms,Critical,Respiratory,Yes
Depression,1-3 days,Requires clinical evaluation,Low,Cardiac,No
Depression,1-3 days,Chronic condition suspected,Medium,Neurological,Yes
Depression,1-3 days,Emergency evaluation needed,High,GI,No
Depression,1-3 days,Lifestyle-related issue possible,Critical,General,Yes
Depression,1-3 days,Underlying disease progression,Low,Respiratory,No
Depression,3-7 days,Acute condition likely,Medium,Cardiac,Yes
Depression,3-7 days,Possible infection,High,Neurological,No
Depression,3-7 days,Monitor symptoms,Critical,GI,Yes
Depression,3-7 days,Requires clinical evaluation,Low,General,No
Depression,3-7 days,Chronic condition suspected,Medium,Respiratory,Yes
Depression,3-7 days,Emergency evaluation needed,High,Cardiac,No
Depression,3-7 days,Lifestyle-related issue possible,Critical,Neurological,Yes
Depression,3-7 days,Underlying disease progression,Low,GI,No
Depression,1-2 weeks,Acute condition likely,Medium,General,Yes
Depression,1-2 weeks,Possible infection,High,Respiratory,No
Depression,1-2 weeks,Monitor symptoms,Critical,Cardiac,Yes
Depression,1-2 weeks,Requires clinical evaluation,Low,Neurological,No
Depression,1-2 weeks,Chronic condition suspected,Medium,GI,Yes
Depression,1-2 weeks,Emergency evaluation needed,High,General,No
Depression,1-2 weeks,Lifestyle-related issue possible,Critical,Respiratory,Yes
Depression,1-2 weeks,Underlying disease progression,Low,Cardiac,No
Depression,2-4 weeks,Acute condition likely,Medium,Neurological,Yes
Depression,2-4 weeks,Possible infection,High,GI,No
Depression,2-4 weeks,Monitor symptoms,Critical,General,Yes
Depression,2-4 weeks,Requires clinical evaluation,Low,Respiratory,No
Depression,2-4 weeks,Chronic condition suspected,Medium,Cardiac,Yes
Depression,2-4 weeks,Emergency evaluation needed,High,Neurological,No
Depression,2-4 weeks,Lifestyle-related issue possible,Critical,GI,Yes
Depression,2-4 weeks,Underlying disease progression,Low,General,No
Depression,1-3 months,Acute condition likely,Medium,Respiratory,Yes
Depression,1-3 months,Possible infection,High,Cardiac,No
Depression,1-3 months,Monitor symptoms,Critical,Neurological,Yes
Depression,1-3 months,Requires clinical evaluation,Low,GI,No
Depression,1-3 months,Chronic condition suspected,Medium,General,Yes
Depression,1-3 months,Emergency evaluation needed,High,Respiratory,No
Depression,1-3 months,Lifestyle-related issue possible,Critical,Cardiac,Yes
Depression,1-3 months,Underlying disease progression,Low,Neurological,No
Depression,Chronic (>3 months),Acute condition likely,Medium,GI,Yes
Depression,Chronic (>3 months),Possible infection,High,General,No
Depression,Chronic (>3 months),Monitor symptoms,Critical,Respiratory,Yes
Depression,Chronic (>3 months),Requires clinical evaluation,Low,Cardiac,No
Depression,Chronic (>3 months),Chronic condition suspected,Medium,Neurological,Yes
Depression,Chronic (>3 months),Emergency evaluation needed,High,GI,No
Depression,Chronic (>3 months),Lifestyle-related issue possible,Critical,General,Yes
Depression,Chronic (>3 months),Underlying disease progression,Low,Respiratory,No
Anxiety,< 1 day,Acute condition likely,Medium,Cardiac,Yes
Anxiety,< 1 day,Possible infection,High,Neurological,No
Anxiety,< 1 day,Monitor symptoms,Critical,GI,Yes
Anxiety,< 1 day,Requires clinical evaluation,Low,General,No
Anxiety,< 1 day,Chronic condition suspected,Medium,Respiratory,Yes
Anxiety,< 1 day,Emergency evaluation needed,High,Cardiac,No
Anxiety,< 1 day,Lifestyle-related issue possible,Critical,Neurological,Yes
Anxiety,< 1 day,Underlying disease progression,Low,GI,No
Anxiety,1-3 days,Acute condition likely,Medium,General,Yes
Anxiety,1-3 days,Possible infection,High,Respiratory,No
Anxiety,1-3 days,Monitor symptoms,Critical,Cardiac,Yes
Anxiety,1-3 days,Requires clinical evaluation,Low,Neurological,No
Anxiety,1-3 days,Chronic condition suspected,Medium,GI,Yes
Anxiety,1-3 days,Emergency evaluation needed,High,General,No
Anxiety,1-3 days,Lifestyle-related issue possible,Critical,Respiratory,Yes
Anxiety,1-3 days,Underlying disease progression,Low,Cardiac,No
Anxiety,3-7 days,Acute condition likely,Medium,Neurological,Yes
Anxiety,3-7 days,Possible infection,High,GI,No
Anxiety,3-7 days,Monitor symptoms,Critical,General,Yes
Anxiety,3-7 days,Requires clinical evaluation,Low,Respiratory,No
Anxiety,3-7 days,Chronic condition suspected,Medium,Cardiac,Yes
Anxiety,3-7 days,Emergency evaluation needed,High,Neurological,No
Anxiety,3-7 days,Lifestyle-related issue possible,Critical,GI,Yes
Anxiety,3-7 days,Underlying disease progression,Low,General,No
Anxiety,1-2 weeks,Acute condition likely,Medium,Respiratory,Yes
Anxiety,1-2 weeks,Possible infection,High,Cardiac,No
Anxiety,1-2 weeks,Monitor symptoms,Critical,Neurological,Yes
Anxiety,1-2 weeks,Requires clinical evaluation,Low,GI,No
Anxiety,1-2 weeks,Chronic condition suspected,Medium,General,Yes
Anxiety,1-2 weeks,Emergency evaluation needed,High,Respiratory,No
Anxiety,1-2 weeks,Lifestyle-related issue possible,Critical,Cardiac,Yes
Anxiety,1-2 weeks,Underlying disease progression,Low,Neurological,No
Anxiety,2-4 weeks,Acute condition likely,Medium,GI,Yes
Anxiety,2-4 weeks,Possible infection,High,General,No
Anxiety,2-4 weeks,Monitor symptoms,Critical,Respiratory,Yes
Anxiety,2-4 weeks,Requires clinical evaluation,Low,Cardiac,No
Anxiety,2-4 weeks,Chronic condition suspected,Medium,Neurological,Yes
Anxiety,2-4 weeks,Emergency evaluation needed,High,GI,No
Anxiety,2-4 weeks,Lifestyle-related issue possible,Critical,General,Yes
Anxiety,2-4 weeks,Underlying disease progression,Low,Respiratory,No
Anxiety,1-3 months,Acute condition likely,Medium,Cardiac,Yes
Anxiety,1-3 months,Possible infection,High,Neurological,No
Anxiety,1-3 months,Monitor symptoms,Critical,GI,Yes
Anxiety,1-3 months,Requires clinical evaluation,Low,General,No
Anxiety,1-3 months,Chronic condition suspected,Medium,Respiratory,Yes
Anxiety,1-3 months,Emergency evaluation needed,High,Cardiac,No
Anxiety,1-3 months,Lifestyle-related issue possible,Critical,Neurological,Yes
Anxiety,1-3 months,Underlying disease progression,Low,GI,No
Anxiety,Chronic (>3 months),Acute condition likely,Medium,General,Yes
Anxiety,Chronic (>3 months),Possible infection,High,Respiratory,No
Anxiety,Chronic (>3 months),Monitor symptoms,Critical,Cardiac,Yes
Anxiety,Chronic (>3 months),Requires clinical evaluation,Low,Neurological,No
Anxiety,Chronic (>3 months),Chronic condition suspected,Medium,GI,Yes
Anxiety,Chronic (>3 months),Emergency evaluation needed,High,General,No
Anxiety,Chronic (>3 months),Lifestyle-related issue possible,Critical,Respiratory,Yes
Anxiety,Chronic (>3 months),Underlying disease progression,Low,Cardiac,No
Insomnia,< 1 day,Acute condition likely,Medium,Neurological,Yes
Insomnia,< 1 day,Possible infection,High,GI,No
Insomnia,< 1 day,Monitor symptoms,Critical,General,Yes
Insomnia,< 1 day,Requires clinical evaluation,Low,Respiratory,No
Insomnia,< 1 day,Chronic condition suspected,Medium,Cardiac,Yes
Insomnia,< 1 day,Emergency evaluation needed,High,Neurological,No
Insomnia,< 1 day,Lifestyle-related issue possible,Critical,GI,Yes
Insomnia,< 1 day,Underlying disease progression,Low,General,No
Insomnia,1-3 days,Acute condition likely,Medium,Respiratory,Yes
Insomnia,1-3 days,Possible infection,High,Cardiac,No
Insomnia,1-3 days,Monitor symptoms,Critical,Neurological,Yes
Insomnia,1-3 days,Requires clinical evaluation,Low,GI,No
Insomnia,1-3 days,Chronic condition suspected,Medium,General,Yes
Insomnia,1-3 days,Emergency evaluation needed,High,Respiratory,No
Insomnia,1-3 days,Lifestyle-related issue possible,Critical,Cardiac,Yes
Insomnia,1-3 days,Underlying disease progression,Low,Neurological,No
Insomnia,3-7 days,Acute condition likely,Medium,GI,Yes
Insomnia,3-7 days,Possible infection,High,General,No
Insomnia,3-7 days,Monitor symptoms,Critical,Respiratory,Yes
Insomnia,3-7 days,Requires clinical evaluation,Low,Cardiac,No
