drug,disease,dosage,side_effects,contraindications,drug_category,general_precaution,administration_route,population_group,risk_level,disclaimer,temporal_severity_score
340,General Disorder,1,Varied mild effects,See clinician,6,10,1,2,4,2,4
191,General Disorder,2,Varied mild effects,See clinician,6,10,1,1,1,2,1
240,General Disorder,5,Varied mild effects,See clinician,6,10,1,0,2,2,2
442,General Disorder,6,Varied mild effects,See clinician,6,10,1,2,3,2,3
492,General Disorder,9,Varied mild effects,See clinician,6,10,1,1,4,2,4
391,General Disorder,1,Varied mild effects,See clinician,6,10,1,0,1,2,1
93,General Disorder,2,Varied mild effects,See clinician,6,10,1,2,2,2,2
44,General Disorder,5,Varied mild effects,See clinician,6,10,1,1,3,2,3
289,General Disorder,6,Varied mild effects,See clinician,6,10,1,0,4,2,4
133,General Disorder,9,Varied mild effects,See clinician,6,10,1,2,1,2,1
331,General Disorder,1,Varied mild effects,See clinician,6,10,1,1,2,2,2
182,General Disorder,2,Varied mild effects,See clinician,6,10,1,0,3,2,3
231,General Disorder,5,Varied mild effects,See clinician,6,10,1,2,4,2,4
433,General Disorder,6,Varied mild effects,See clinician,6,10,1,1,1,2,1
483,General Disorder,9,Varied mild effects,See clinician,6,10,1,0,2,2,2
382,General Disorder,1,Varied mild effects,See clinician,6,10,1,2,3,2,3
84,General Disorder,2,Varied mild effects,See clinician,6,10,1,1,4,2,4
35,General Disorder,5,Varied mild effects,See clinician,6,10,1,0,1,2,1
280,General Disorder,6,Varied mild effects,See clinician,6,10,1,2,2,2,2
128,General Disorder,9,Varied mild effects,See clinician,6,10,1,1,3,2,3
326,General Disorder,1,Varied mild effects,See clinician,6,10,1,0,4,2,4
177,General Disorder,2,Varied mild effects,See clinician,6,10,1,2,1,2,1
226,General Disorder,5,Varied mild effects,See clinician,6,10,1,1,2,2,2
428,General Disorder,6,Varied mild effects,See clinician,6,10,1,0,3,2,3
478,General Disorder,9,Varied mild effects,See clinician,6,10,1,2,4,2,4
377,General Disorder,1,Varied mild effects,See clinician,6,10,1,1,1,2,1
79,General Disorder,2,Varied mild effects,See clinician,6,10,1,0,2,2,2
30,General Disorder,5,Varied mild effects,See clinician,6,10,1,2,3,2,3
275,General Disorder,6,Varied mild effects,See clinician,6,10,1,1,4,2,4
113,General Disorder,9,Varied mild effects,See clinician,6,10,1,0,1,2,1
311,General Disorder,1,Varied mild effects,See clinician,6,10,1,2,2,2,2
162,General Disorder,2,Varied mild effects,See clinician,6,10,1,1,3,2,3
211,General Disorder,5,Varied mild effects,See clinician,6,10,1,0,4,2,4
413,General Disorder,6,Varied mild effects,See clinician,6,10,1,2,1,2,1
463,General Disorder,9,Varied mild effects,See clinician,6,10,1,1,2,2,2
362,General Disorder,1,Varied mild effects,See clinician,6,10,1,0,3,2,3
64,General Disorder,2,Varied mild effects,See clinician,6,10,1,2,4,2,4
15,General Disorder,5,Varied mild effects,See clinician,6,10,1,1,1,2,1
260,General Disorder,6,Varied mild effects,See clinician,6,10,1,0,2,2,2
123,General Disorder,9,Varied mild effects,See clinician,6,10,1,2,3,2,3
321,General Disorder,1,Varied mild effects,See clinician,6,10,1,1,4,2,4
172,General Disorder,2,Varied mild effects,See clinician,6,10,1,0,1,2,1
221,General Disorder,5,Varied mild effects,See clinician,6,10,1,2,2,2,2
423,General Disorder,6,Varied mild effects,See clinician,6,10,1,1,3,2,3
473,General Disorder,9,Varied mild effects,See clinician,6,10,1,0,4,2,4
372,General Disorder,1,Varied mild effects,See clinician,6,10,1,2,1,2,1
74,General Disorder,2,Varied mild effects,See clinician,6,10,1,1,2,2,2
25,General Disorder,5,Varied mild effects,See clinician,6,10,1,0,3,2,3
270,General Disorder,6,Varied mild effects,See clinician,6,10,1,2,4,2,4
138,General Disorder,9,Varied mild effects,See clinician,6,10,1,1,1,2,1
336,General Disorder,1,Varied mild effects,See clinician,6,10,1,0,2,2,2
187,General Disorder,2,Varied mild effects,See clinician,6,10,1,2,3,2,3
236,General Disorder,5,Varied mild effects,See clinician,6,10,1,1,4,2,4
438,General Disorder,6,Varied mild effects,See clinician,6,10,1,0,1,2,1
488,General Disorder,9,Varied mild effects,See clinician,6,10,1,2,2,2,2
387,General Disorder,1,Varied mild effects,See clinician,6,10,1,1,3,2,3
89,General Disorder,2,Varied mild effects,See clinician,6,10,1,0,4,2,4
40,General Disorder,5,Varied mild effects,See clinician,6,10,1,2,1,2,1
285,General Disorder,6,Varied mild effects,See clinician,6,10,1,1,2,2,2
148,General Disorder,9,Varied mild effects,See clinician,6,10,1,0,3,2,3
346,General Disorder,1,Varied mild effects,See clinician,6,10,1,2,4,2,4
197,General Disorder,2,Varied mild effects,See clinician,6,10,1,1,1,2,1
246,General Disorder,5,Varied mild effects,See clinician,6,10,1,0,2,2,2
448,General Disorder,6,Varied mild effects,See clinician,6,10,1,2,3,2,3
498,General Disorder,9,Varied mild effects,See clinician,6,10,1,1,4,2,4
397,General Disorder,1,Varied mild effects,See clinician,6,10,1,0,1,2,1
99,General Disorder,2,Varied mild effects,See clinician,6,10,1,2,2,2,2
50,General Disorder,5,Varied mild effects,See clinician,6,10,1,1,3,2,3
295,General Disorder,6,Varied mild effects,See clinician,6,10,1,0,4,2,4
119,General Disorder,9,Varied mild effects,See clinician,6,10,1,2,1,2,1
317,General Disorder,1,Varied mild effects,See clinician,6,10,1,1,2,2,2
168,General Disorder,2,Varied mild effects,See clinician,6,10,1,0,3,2,3
217,General Disorder,5,Varied mild effects,See clinician,6,10,1,2,4,2,4
419,General Disorder,6,Varied mild effects,See clinician,6,10,1,1,1,2,1
469,General Disorder,9,Varied mild effects,See clinician,6,10,1,0,2,2,2
368,General Disorder,1,Varied mild effects,See clinician,6,10,1,2,3,2,3
70,General Disorder,2,Varied mild effects,See clinician,6,10,1,1,4,2,4
21,General Disorder,5,Varied mild effects,See clinician,6,10,1,0,1,2,1
266,General Disorder,6,Varied mild effects,See clinician,6,10,1,2,2,2,2
109,General Disorder,9,Varied mild effects,See clinician,6,10,1,1,3,2,3
307,General Disorder,1,Varied mild effects,See clinician,6,10,1,0,4,2,4
158,General Disorder,2,Varied mild effects,See clinician,6,10,1,2,1,2,1
207,General Disorder,5,Varied mild effects,See clinician,6,10,1,1,2,2,2
409,General Disorder,6,Varied mild effects,See clinician,6,10,1,0,3,2,3
459,General Disorder,9,Varied mild effects,See clinician,6,10,1,2,4,2,4
358,General Disorder,1,Varied mild effects,See clinician,6,10,1,1,1,2,1
60,General Disorder,2,Varied mild effects,See clinician,6,10,1,0,2,2,2
11,General Disorder,5,Varied mild effects,See clinician,6,10,1,2,3,2,3
256,General Disorder,6,Varied mild effects,See clinician,6,10,1,1,4,2,4
104,General Disorder,9,Varied mild effects,See clinician,6,10,1,0,1,2,1
302,General Disorder,1,Varied mild effects,See clinician,6,10,1,2,2,2,2
153,General Disorder,2,Varied mild effects,See clinician,6,10,1,1,3,2,3
202,General Disorder,5,Varied mild effects,See clinician,6,10,1,0,4,2,4
404,General Disorder,6,Varied mild effects,See clinician,6,10,1,2,1,2,1
454,General Disorder,9,Varied mild effects,See clinician,6,10,1,1,2,2,2
353,General Disorder,1,Varied mild effects,See clinician,6,10,1,0,3,2,3
55,General Disorder,2,Varied mild effects,See clinician,6,10,1,2,4,2,4
6,General Disorder,5,Varied mild effects,See clinician,6,10,1,1,1,2,1
251,General Disorder,6,Varied mild effects,See clinician,6,10,1,0,2,2,2
143,General Disorder,9,Varied mild effects,See clinician,6,10,1,2,3,2,3
341,General Disorder,1,Varied mild effects,See clinician,6,10,1,1,4,2,4
192,General Disorder,2,Varied mild effects,See clinician,6,10,1,0,1,2,1
241,General Disorder,5,Varied mild effects,See clinician,6,10,1,2,2,2,2
443,General Disorder,6,Varied mild effects,See clinician,6,10,1,1,3,2,3
493,General Disorder,9,Varied mild effects,See clinician,6,10,1,0,4,2,4
392,General Disorder,1,Varied mild effects,See clinician,6,10,1,2,1,2,1
94,General Disorder,2,Varied mild effects,See clinician,6,10,1,1,2,2,2
45,General Disorder,5,Varied mild effects,See clinician,6,10,1,0,3,2,3
290,General Disorder,6,Varied mild effects,See clinician,6,10,1,2,4,2,4
134,General Disorder,9,Varied mild effects,See clinician,6,10,1,1,1,2,1
332,General Disorder,1,Varied mild effects,See clinician,6,10,1,0,2,2,2
183,General Disorder,2,Varied mild effects,See clinician,6,10,1,2,3,2,3
232,General Disorder,5,Varied mild effects,See clinician,6,10,1,1,4,2,4
434,General Disorder,6,Varied mild effects,See clinician,6,10,1,0,1,2,1
484,General Disorder,9,Varied mild effects,See clinician,6,10,1,2,2,2,2
383,General Disorder,1,Varied mild effects,See clinician,6,10,1,1,3,2,3
85,General Disorder,2,Varied mild effects,See clinician,6,10,1,0,4,2,4
36,General Disorder,5,Varied mild effects,See clinician,6,10,1,2,1,2,1
281,General Disorder,6,Varied mild effects,See clinician,6,10,1,1,2,2,2
129,General Disorder,9,Varied mild effects,See clinician,6,10,1,0,3,2,3
327,General Disorder,1,Varied mild effects,See clinician,6,10,1,2,4,2,4
178,General Disorder,2,Varied mild effects,See clinician,6,10,1,1,1,2,1
227,General Disorder,5,Varied mild effects,See clinician,6,10,1,0,2,2,2
429,General Disorder,6,Varied mild effects,See clinician,6,10,1,2,3,2,3
479,General Disorder,9,Varied mild effects,See clinician,6,10,1,1,4,2,4
378,General Disorder,1,Varied mild effects,See clinician,6,10,1,0,1,2,1
80,General Disorder,2,Varied mild effects,See clinician,6,10,1,2,2,2,2
31,General Disorder,5,Varied mild effects,See clinician,6,10,1,1,3,2,3
276,General Disorder,6,Varied mild effects,See clinician,6,10,1,0,4,2,4
114,General Disorder,9,Varied mild effects,See clinician,6,10,1,2,1,2,1
312,General Disorder,1,Varied mild effects,See clinician,6,10,1,1,2,2,2
163,General Disorder,2,Varied mild effects,See clinician,6,10,1,0,3,2,3
212,General Disorder,5,Varied mild effects,See clinician,6,10,1,2,4,2,4
414,General Disorder,6,Varied mild effects,See clinician,6,10,1,1,1,2,1
464,General Disorder,9,Varied mild effects,See clinician,6,10,1,0,2,2,2
363,General Disorder,1,Varied mild effects,See clinician,6,10,1,2,3,2,3
65,General Disorder,2,Varied mild effects,See clinician,6,10,1,1,4,2,4
16,General Disorder,5,Varied mild effects,See clinician,6,10,1,0,1,2,1
261,General Disorder,6,Varied mild effects,See clinician,6,10,1,2,2,2,2
124,General Disorder,9,Varied mild effects,See clinician,6,10,1,1,3,2,3
322,General Disorder,1,Varied mild effects,See clinician,6,10,1,0,4,2,4
173,General Disorder,2,Varied mild effects,See clinician,6,10,1,2,1,2,1
222,General Disorder,5,Varied mild effects,See clinician,6,10,1,1,2,2,2
424,General Disorder,6,Varied mild effects,See clinician,6,10,1,0,3,2,3
474,General Disorder,9,Varied mild effects,See clinician,6,10,1,2,4,2,4
373,General Disorder,1,Varied mild effects,See clinician,6,10,1,1,1,2,1
75,General Disorder,2,Varied mild effects,See clinician,6,10,1,0,2,2,2
26,General Disorder,5,Varied mild effects,See clinician,6,10,1,2,3,2,3
271,General Disorder,6,Varied mild effects,See clinician,6,10,1,1,4,2,4
139,General Disorder,9,Varied mild effects,See clinician,6,10,1,0,1,2,1
337,General Disorder,1,Varied mild effects,See clinician,6,10,1,2,2,2,2
188,General Disorder,2,Varied mild effects,See clinician,6,10,1,1,3,2,3
237,General Disorder,5,Varied mild effects,See clinician,6,10,1,0,4,2,4
439,General Disorder,6,Varied mild effects,See clinician,6,10,1,2,1,2,1
489,General Disorder,9,Varied mild effects,See clinician,6,10,1,1,2,2,2
388,General Disorder,1,Varied mild effects,See clinician,6,10,1,0,3,2,3
90,General Disorder,2,Varied mild effects,See clinician,6,10,1,2,4,2,4
41,General Disorder,5,Varied mild effects,See clinician,6,10,1,1,1,2,1
286,General Disorder,6,Varied mild effects,See clinician,6,10,1,0,2,2,2
149,General Disorder,9,Varied mild effects,See clinician,6,10,1,2,3,2,3
347,General Disorder,1,Varied mild effects,See clinician,6,10,1,1,4,2,4
198,General Disorder,2,Varied mild effects,See clinician,6,10,1,0,1,2,1
247,General Disorder,5,Varied mild effects,See clinician,6,10,1,2,2,2,2
449,General Disorder,6,Varied mild effects,See clinician,6,10,1,1,3,2,3
499,General Disorder,9,Varied mild effects,See clinician,6,10,1,0,4,2,4
398,General Disorder,1,Varied mild effects,See clinician,6,10,1,2,1,2,1
100,General Disorder,2,Varied mild effects,See clinician,6,10,1,1,2,2,2
51,General Disorder,5,Varied mild effects,See clinician,6,10,1,0,3,2,3
296,General Disorder,6,Varied mild effects,See clinician,6,10,1,2,4,2,4
120,General Disorder,9,Varied mild effects,See clinician,6,10,1,1,1,2,1
318,General Disorder,1,Varied mild effects,See clinician,6,10,1,0,2,2,2
169,General Disorder,2,Varied mild effects,See clinician,6,10,1,2,3,2,3
218,General Disorder,5,Varied mild effects,See clinician,6,10,1,1,4,2,4
420,General Disorder,6,Varied mild effects,See clinician,6,10,1,0,1,2,1
470,General Disorder,9,Varied mild effects,See clinician,6,10,1,2,2,2,2
369,General Disorder,1,Varied mild effects,See clinician,6,10,1,1,3,2,3
71,General Disorder,2,Varied mild effects,See clinician,6,10,1,0,4,2,4
22,General Disorder,5,Varied mild effects,See clinician,6,10,1,2,1,2,1
267,General Disorder,6,Varied mild effects,See clinician,6,10,1,1,2,2,2
110,General Disorder,9,Varied mild effects,See clinician,6,10,1,0,3,2,3
308,General Disorder,1,Varied mild effects,See clinician,6,10,1,2,4,2,4
159,General Disorder,2,Varied mild effects,See clinician,6,10,1,1,1,2,1
208,General Disorder,5,Varied mild effects,See clinician,6,10,1,0,2,2,2
410,General Disorder,6,Varied mild effects,See clinician,6,10,1,2,3,2,3
460,General Disorder,9,Varied mild effects,See clinician,6,10,1,1,4,2,4
359,General Disorder,1,Varied mild effects,See clinician,6,10,1,0,1,2,1
61,General Disorder,2,Varied mild effects,See clinician,6,10,1,2,2,2,2
12,General Disorder,5,Varied mild effects,See clinician,6,10,1,1,3,2,3
257,General Disorder,6,Varied mild effects,See clinician,6,10,1,0,4,2,4
105,General Disorder,9,Varied mild effects,See clinician,6,10,1,2,1,2,1
303,General Disorder,1,Varied mild effects,See clinician,6,10,1,1,2,2,2
154,General Disorder,2,Varied mild effects,See clinician,6,10,1,0,3,2,3
203,General Disorder,5,Varied mild effects,See clinician,6,10,1,2,4,2,4
405,General Disorder,6,Varied mild effects,See clinician,6,10,1,1,1,2,1
455,General Disorder,9,Varied mild effects,See clinician,6,10,1,0,2,2,2
354,General Disorder,1,Varied mild effects,See clinician,6,10,1,2,3,2,3
56,General Disorder,2,Varied mild effects,See clinician,6,10,1,1,4,2,4
7,General Disorder,5,Varied mild effects,See clinician,6,10,1,0,1,2,1
252,General Disorder,6,Varied mild effects,See clinician,6,10,1,2,2,2,2
144,General Disorder,9,Varied mild effects,See clinician,6,10,1,1,3,2,3
342,General Disorder,1,Varied mild effects,See clinician,6,10,1,0,4,2,4
193,General Disorder,2,Varied mild effects,See clinician,6,10,1,2,1,2,1
242,General Disorder,5,Varied mild effects,See clinician,6,10,1,1,2,2,2
444,General Disorder,6,Varied mild effects,See clinician,6,10,1,0,3,2,3
494,General Disorder,9,Varied mild effects,See clinician,6,10,1,2,4,2,4
393,General Disorder,1,Varied mild effects,See clinician,6,10,1,1,1,2,1
95,General Disorder,2,Varied mild effects,See clinician,6,10,1,0,2,2,2
46,General Disorder,5,Varied mild effects,See clinician,6,10,1,2,3,2,3
291,General Disorder,6,Varied mild effects,See clinician,6,10,1,1,4,2,4
135,General Disorder,9,Varied mild effects,See clinician,6,10,1,0,1,2,1
333,General Disorder,1,Varied mild effects,See clinician,6,10,1,2,2,2,2
184,General Disorder,2,Varied mild effects,See clinician,6,10,1,1,3,2,3
233,General Disorder,5,Varied mild effects,See clinician,6,10,1,0,4,2,4
435,General Disorder,6,Varied mild effects,See clinician,6,10,1,2,1,2,1
485,General Disorder,9,Varied mild effects,See clinician,6,10,1,1,2,2,2
384,General Disorder,1,Varied mild effects,See clinician,6,10,1,0,3,2,3
86,General Disorder,2,Varied mild effects,See clinician,6,10,1,2,4,2,4
37,General Disorder,5,Varied mild effects,See clinician,6,10,1,1,1,2,1
282,General Disorder,6,Varied mild effects,See clinician,6,10,1,0,2,2,2
130,General Disorder,9,Varied mild effects,See clinician,6,10,1,2,3,2,3
328,General Disorder,1,Varied mild effects,See clinician,6,10,1,1,4,2,4
179,General Disorder,2,Varied mild effects,See clinician,6,10,1,0,1,2,1
228,General Disorder,5,Varied mild effects,See clinician,6,10,1,2,2,2,2
430,General Disorder,6,Varied mild effects,See clinician,6,10,1,1,3,2,3
480,General Disorder,9,Varied mild effects,See clinician,6,10,1,0,4,2,4
379,General Disorder,1,Varied mild effects,See clinician,6,10,1,2,1,2,1
81,General Disorder,2,Varied mild effects,See clinician,6,10,1,1,2,2,2
32,General Disorder,5,Varied mild effects,See clinician,6,10,1,0,3,2,3
277,General Disorder,6,Varied mild effects,See clinician,6,10,1,2,4,2,4
115,General Disorder,9,Varied mild effects,See clinician,6,10,1,1,1,2,1
313,General Disorder,1,Varied mild effects,See clinician,6,10,1,0,2,2,2
164,General Disorder,2,Varied mild effects,See clinician,6,10,1,2,3,2,3
213,General Disorder,5,Varied mild effects,See clinician,6,10,1,1,4,2,4
415,General Disorder,6,Varied mild effects,See clinician,6,10,1,0,1,2,1
465,General Disorder,9,Varied mild effects,See clinician,6,10,1,2,2,2,2
364,General Disorder,1,Varied mild effects,See clinician,6,10,1,1,3,2,3
66,General Disorder,2,Varied mild effects,See clinician,6,10,1,0,4,2,4
17,General Disorder,5,Varied mild effects,See clinician,6,10,1,2,1,2,1
262,General Disorder,6,Varied mild effects,See clinician,6,10,1,1,2,2,2
125,General Disorder,9,Varied mild effects,See clinician,6,10,1,0,3,2,3
323,General Disorder,1,Varied mild effects,See clinician,6,10,1,2,4,2,4
174,General Disorder,2,Varied mild effects,See clinician,6,10,1,1,1,2,1
223,General Disorder,5,Varied mild effects,See clinician,6,10,1,0,2,2,2
425,General Disorder,6,Varied mild effects,See clinician,6,10,1,2,3,2,3
475,General Disorder,9,Varied mild effects,See clinician,6,10,1,1,4,2,4
374,General Disorder,1,Varied mild effects,See clinician,6,10,1,0,1,2,1
76,General Disorder,2,Varied mild effects,See clinician,6,10,1,2,2,2,2
27,General Disorder,5,Varied mild effects,See clinician,6,10,1,1,3,2,3
272,General Disorder,6,Varied mild effects,See clinician,6,10,1,0,4,2,4
400,Fever,10,Nausea,Severe liver disease,1,8,1,2,1,1,1
297,Pain,7,GI upset,Peptic ulcer,8,1,1,1,2,2,2
1,Bacterial Infection,10,Rash,Penicillin allergy,2,9,1,0,3,2,3
349,Type 2 Diabetes,10,Diarrhea,Renal failure,3,3,1,2,4,2,4
0,Hypertension,8,Edema,Severe hypotension,4,2,1,1,1,2,1
450,Asthma,3,Tremor,Arrhythmia,5,7,0,0,2,0,2
399,GERD,4,Headache,Hypersensitivity,9,6,1,2,3,1,3
348,Hypertension,9,Dizziness,Pregnancy,0,4,1,1,4,2,4
298,Diabetes,0,Hypoglycemia,Dose errors,7,5,2,0,1,0,1
2,Respiratory Infection,10,Nausea,QT prolongation,2,0,1,2,2,2,2
145,General Disorder,9,Varied mild effects,See clinician,6,10,1,1,3,2,3
343,General Disorder,1,Varied mild effects,See clinician,6,10,1,0,4,2,4
194,General Disorder,2,Varied mild effects,See clinician,6,10,1,2,1,2,1
243,General Disorder,5,Varied mild effects,See clinician,6,10,1,1,2,2,2
445,General Disorder,6,Varied mild effects,See clinician,6,10,1,0,3,2,3
495,General Disorder,9,Varied mild effects,See clinician,6,10,1,2,4,2,4
394,General Disorder,1,Varied mild effects,See clinician,6,10,1,1,1,2,1
96,General Disorder,2,Varied mild effects,See clinician,6,10,1,0,2,2,2
47,General Disorder,5,Varied mild effects,See clinician,6,10,1,2,3,2,3
292,General Disorder,6,Varied mild effects,See clinician,6,10,1,1,4,2,4
116,General Disorder,9,Varied mild effects,See clinician,6,10,1,0,1,2,1
314,General Disorder,1,Varied mild effects,See clinician,6,10,1,2,2,2,2
165,General Disorder,2,Varied mild effects,See clinician,6,10,1,1,3,2,3
214,General Disorder,5,Varied mild effects,See clinician,6,10,1,0,4,2,4
416,General Disorder,6,Varied mild effects,See clinician,6,10,1,2,1,2,1
466,General Disorder,9,Varied mild effects,See clinician,6,10,1,1,2,2,2
365,General Disorder,1,Varied mild effects,See clinician,6,10,1,0,3,2,3
67,General Disorder,2,Varied mild effects,See clinician,6,10,1,2,4,2,4
18,General Disorder,5,Varied mild effects,See clinician,6,10,1,1,1,2,1
263,General Disorder,6,Varied mild effects,See clinician,6,10,1,0,2,2,2
106,General Disorder,9,Varied mild effects,See clinician,6,10,1,2,3,2,3
304,General Disorder,1,Varied mild effects,See clinician,6,10,1,1,4,2,4
155,General Disorder,2,Varied mild effects,See clinician,6,10,1,0,1,2,1
204,General Disorder,5,Varied mild effects,See clinician,6,10,1,2,2,2,2
406,General Disorder,6,Varied mild effects,See clinician,6,10,1,1,3,2,3
456,General Disorder,9,Varied mild effects,See clinician,6,10,1,0,4,2,4
355,General Disorder,1,Varied mild effects,See clinician,6,10,1,2,1,2,1
57,General Disorder,2,Varied mild effects,See clinician,6,10,1,1,2,2,2
8,General Disorder,5,Varied mild effects,See clinician,6,10,1,0,3,2,3
253,General Disorder,6,Varied mild effects,See clinician,6,10,1,2,4,2,4
101,General Disorder,9,Varied mild effects,See clinician,6,10,1,1,1,2,1
299,General Disorder,1,Varied mild effects,See clinician,6,10,1,0,2,2,2
150,General Disorder,2,Varied mild effects,See clinician,6,10,1,2,3,2,3
199,General Disorder,5,Varied mild effects,See clinician,6,10,1,1,4,2,4
401,General Disorder,6,Varied mild effects,See clinician,6,10,1,0,1,2,1
451,General Disorder,9,Varied mild effects,See clinician,6,10,1,2,2,2,2
350,General Disorder,1,Varied mild effects,See clinician,6,10,1,1,3,2,3
52,General Disorder,2,Varied mild effects,See clinician,6,10,1,0,4,2,4
3,General Disorder,5,Varied mild effects,See clinician,6,10,1,2,1,2,1
248,General Disorder,6,Varied mild effects,See clinician,6,10,1,1,2,2,2
140,General Disorder,9,Varied mild effects,See clinician,6,10,1,0,3,2,3
338,General Disorder,1,Varied mild effects,See clinician,6,10,1,2,4,2,4
189,General Disorder,2,Varied mild effects,See clinician,6,10,1,1,1,2,1
238,General Disorder,5,Varied mild effects,See clinician,6,10,1,0,2,2,2
440,General Disorder,6,Varied mild effects,See clinician,6,10,1,2,3,2,3
490,General Disorder,9,Varied mild effects,See clinician,6,10,1,1,4,2,4
389,General Disorder,1,Varied mild effects,See clinician,6,10,1,0,1,2,1
91,General Disorder,2,Varied mild effects,See clinician,6,10,1,2,2,2,2
42,General Disorder,5,Varied mild effects,See clinician,6,10,1,1,3,2,3
287,General Disorder,6,Varied mild effects,See clinician,6,10,1,0,4,2,4
131,General Disorder,9,Varied mild effects,See clinician,6,10,1,2,1,2,1
329,General Disorder,1,Varied mild effects,See clinician,6,10,1,1,2,2,2
180,General Disorder,2,Varied mild effects,See clinician,6,10,1,0,3,2,3
229,General Disorder,5,Varied mild effects,See clinician,6,10,1,2,4,2,4
431,General Disorder,6,Varied mild effects,See clinician,6,10,1,1,1,2,1
481,General Disorder,9,Varied mild effects,See clinician,6,10,1,0,2,2,2
380,General Disorder,1,Varied mild effects,See clinician,6,10,1,2,3,2,3
82,General Disorder,2,Varied mild effects,See clinician,6,10,1,1,4,2,4
33,General Disorder,5,Varied mild effects,See clinician,6,10,1,0,1,2,1
278,General Disorder,6,Varied mild effects,See clinician,6,10,1,2,2,2,2
126,General Disorder,9,Varied mild effects,See clinician,6,10,1,1,3,2,3
324,General Disorder,1,Varied mild effects,See clinician,6,10,1,0,4,2,4
175,General Disorder,2,Varied mild effects,See clinician,6,10,1,2,1,2,1
224,General Disorder,5,Varied mild effects,See clinician,6,10,1,1,2,2,2
426,General Disorder,6,Varied mild effects,See clinician,6,10,1,0,3,2,3
476,General Disorder,9,Varied mild effects,See clinician,6,10,1,2,4,2,4
375,General Disorder,1,Varied mild effects,See clinician,6,10,1,1,1,2,1
77,General Disorder,2,Varied mild effects,See clinician,6,10,1,0,2,2,2
28,General Disorder,5,Varied mild effects,See clinician,6,10,1,2,3,2,3
273,General Disorder,6,Varied mild effects,See clinician,6,10,1,1,4,2,4
111,General Disorder,9,Varied mild effects,See clinician,6,10,1,0,1,2,1
309,General Disorder,1,Varied mild effects,See clinician,6,10,1,2,2,2,2
160,General Disorder,2,Varied mild effects,See clinician,6,10,1,1,3,2,3
209,General Disorder,5,Varied mild effects,See clinician,6,10,1,0,4,2,4
411,General Disorder,6,Varied mild effects,See clinician,6,10,1,2,1,2,1
461,General Disorder,9,Varied mild effects,See clinician,6,10,1,1,2,2,2
360,General Disorder,1,Varied mild effects,See clinician,6,10,1,0,3,2,3
62,General Disorder,2,Varied mild effects,See clinician,6,10,1,2,4,2,4
13,General Disorder,5,Varied mild effects,See clinician,6,10,1,1,1,2,1
258,General Disorder,6,Varied mild effects,See clinician,6,10,1,0,2,2,2
121,General Disorder,9,Varied mild effects,See clinician,6,10,1,2,3,2,3
319,General Disorder,1,Varied mild effects,See clinician,6,10,1,1,4,2,4
170,General Disorder,2,Varied mild effects,See clinician,6,10,1,0,1,2,1
219,General Disorder,5,Varied mild effects,See clinician,6,10,1,2,2,2,2
421,General Disorder,6,Varied mild effects,See clinician,6,10,1,1,3,2,3
471,General Disorder,9,Varied mild effects,See clinician,6,10,1,0,4,2,4
370,General Disorder,1,Varied mild effects,See clinician,6,10,1,2,1,2,1
72,General Disorder,2,Varied mild effects,See clinician,6,10,1,1,2,2,2
23,General Disorder,5,Varied mild effects,See clinician,6,10,1,0,3,2,3
268,General Disorder,6,Varied mild effects,See clinician,6,10,1,2,4,2,4
136,General Disorder,9,Varied mild effects,See clinician,6,10,1,1,1,2,1
334,General Disorder,1,Varied mild effects,See clinician,6,10,1,0,2,2,2
185,General Disorder,2,Varied mild effects,See clinician,6,10,1,2,3,2,3
234,General Disorder,5,Varied mild effects,See clinician,6,10,1,1,4,2,4
436,General Disorder,6,Varied mild effects,See clinician,6,10,1,0,1,2,1
486,General Disorder,9,Varied mild effects,See clinician,6,10,1,2,2,2,2
385,General Disorder,1,Varied mild effects,See clinician,6,10,1,1,3,2,3
87,General Disorder,2,Varied mild effects,See clinician,6,10,1,0,4,2,4
38,General Disorder,5,Varied mild effects,See clinician,6,10,1,2,1,2,1
283,General Disorder,6,Varied mild effects,See clinician,6,10,1,1,2,2,2
146,General Disorder,9,Varied mild effects,See clinician,6,10,1,0,3,2,3
344,General Disorder,1,Varied mild effects,See clinician,6,10,1,2,4,2,4
195,General Disorder,2,Varied mild effects,See clinician,6,10,1,1,1,2,1
244,General Disorder,5,Varied mild effects,See clinician,6,10,1,0,2,2,2
446,General Disorder,6,Varied mild effects,See clinician,6,10,1,2,3,2,3
496,General Disorder,9,Varied mild effects,See clinician,6,10,1,1,4,2,4
395,General Disorder,1,Varied mild effects,See clinician,6,10,1,0,1,2,1
97,General Disorder,2,Varied mild effects,See clinician,6,10,1,2,2,2,2
48,General Disorder,5,Varied mild effects,See clinician,6,10,1,1,3,2,3
293,General Disorder,6,Varied mild effects,See clinician,6,10,1,0,4,2,4
117,General Disorder,9,Varied mild effects,See clinician,6,10,1,2,1,2,1
315,General Disorder,1,Varied mild effects,See clinician,6,10,1,1,2,2,2
166,General Disorder,2,Varied mild effects,See clinician,6,10,1,0,3,2,3
215,General Disorder,5,Varied mild effects,See clinician,6,10,1,2,4,2,4
417,General Disorder,6,Varied mild effects,See clinician,6,10,1,1,1,2,1
467,General Disorder,9,Varied mild effects,See clinician,6,10,1,0,2,2,2
366,General Disorder,1,Varied mild effects,See clinician,6,10,1,2,3,2,3
